track_ids,danergy,acousticness,instrumentalness,valence,loudness,tempo,duration_secs
2LKPCm25tP68EP8w5SczZH,0.6375,0.204,0.00027,0.678,-9.341,92.667,296.773
7zhtLp2V3lNXdllknAqbKk,0.738,0.175,0.0,0.957,-8.021,117.652,240.533
29r3fDexnrto7WABfpblNH,0.8185,0.0444,0.000358,0.954,-4.04,128.501,203.267
1Jwc3ODLQxtbnS8M9TflSP,0.8075,0.00344,4.66e-05,0.819,-7.818,103.022,204.707
4aVuWgvD0X63hcOCnZtNFA,0.6855,0.00783,0.0618,0.808,-4.797,96.556,235.547
0bSr5pybJSlgG5OZH441gF,0.7655,0.163,2.78e-06,0.716,-13.357,142.782,255.093
1tVzVPIcCFz5QUMGLPHJEc,0.5309999999999999,0.106,0.0,0.616,-9.112,143.221,156.907
00MI0oGDVJYM1qWbyUOIhH,0.7575000000000001,0.0418,0.00669,0.724,-7.201,137.639,231.08
1txxsCjhGm8hBPR8HuZaEu,0.7145,8.16e-05,0.783,0.961,-10.367,128.375,267.865
2tn2gCHz6bOEEut7MXX6Wa,0.717,0.08,6.26e-05,0.693,-9.147,128.744,286.827
2HdQsJeDUPfMHjZNaKmSkO,0.7185,0.0134,0.000571,0.786,-6.047,147.286,221.587
2HuHopKnnuGQEpGb0CssCs,0.7785,0.0222,0.0,0.607,-5.252,129.442,205.227
4nTYxxF8iWBq54LO3dBUie,0.782,0.0504,0.109,0.676,-7.752,109.116,330.933
6qrC8gIgaE8fnz8L4qUvur,0.7125,0.507,0.00637,0.796,-6.16,178.017,182.64
5KvIQUPOrWc4M3tWyH3x1i,0.769,0.236,0.046,0.838,-12.799,124.983,234.973
78wTOLl1ANJtgOkOoNNZ06,0.7195,0.0162,0.0,0.964,-8.789,131.223,165.627
1ayIQqBm4PFbaine2OjgYO,0.7725,0.0496,0.0231,0.646,-8.889,151.526,151.867
173PnvZh4grHTf31DPXDbJ,0.5765,0.000364,0.895,0.661,-12.348,145.499,219.933
6hQszXJIYhtjmSTmDqZpeU,0.6285000000000001,0.00677,6.63e-05,0.821,-5.554,127.238,279.893
7BeV8s7R68eqPelMmvp5tu,0.7545,0.149,9.24e-05,0.899,-7.433,109.196,242.4
4SlB94iGs5OYzKbZQzl71S,0.6990000000000001,0.0237,0.00203,0.215,-9.321,102.118,269.373
7C6NcqS3fNDXLgP5L2Kbgp,0.704,0.015,5.47e-05,0.8,-3.391,151.111,212.133
0ZEXLvA1oGRMZCbbfRNdky,0.742,0.00075,0.0021,0.483,-4.297,135.956,215.293
1YCsTFttuHAzgfEWKdOb9K,0.8795,0.0139,2.6e-06,0.958,-7.665,115.384,307.773
6sleEAnBH0sZMe0pOQNidG,0.7105,0.00736,0.0447,0.637,-9.455,115.269,297.093
4MI0gAD5TlqYXVyV6JePrT,0.7705,0.0037,0.00352,0.449,-4.955,125.399,275.84
4pZ2aqPV39Gw3FuHrWKWnM,0.635,0.116,1.23e-06,0.455,-5.661,100.004,205.24
6FJ9tWxUGMnxdHRq34azpF,0.6425000000000001,0.0008,2.99e-05,0.519,-6.757,120.29,163.667
6CU0zWIWVTEnmWpSjVHM93,0.648,0.211,2.72e-06,0.498,-9.985,94.029,245.2
3GpdNg7Krt9vjc6tgDoKe1,0.725,0.113,0.0,0.526,-5.534,110.368,257.187
4rV3AYCf4BBBCkIpyLPwUP,0.609,0.173,0.0,0.568,-13.652,98.783,222.773
596XLiW6tohIgkcTMf4M6a,0.6395,0.559,0.0,0.309,-5.485,134.187,387.573
3K7Q9PHUWPTaknlbFPThn2,0.7745,0.145,0.0483,0.906,-11.795,121.632,298.867
1nbMkRhfldXcmCyB83x8lK,0.6875,0.00582,0.000511,0.534,-3.92,169.209,227.147
5WQ1hIc5d2EVbRQ8qsj8Uh,0.843,0.0588,0.000249,0.964,-2.435,79.505,235.213
747tpec1a0Hfqvj2za1pBs,0.8009999999999999,0.0852,7.08e-05,0.912,-5.007,133.57,161.2
0knqVSsgD7C8yu5yNmQFbA,0.46299999999999997,0.845,0.000234,0.439,-15.317,147.874,310.0
3AgvZyLH4sWkII5bnU80aQ,0.6405,0.107,0.0031,0.924,-10.723,182.415,233.533
6wAV49hRfOiCTHztORMy8Y,0.714,0.0296,0.0,0.626,-5.644,115.04,200.293
5CErJMf2Phf8CnwHbh7eCX,0.53,0.314,0.000109,0.228,-10.806,82.877,314.76
2sph044IEVZqycefwrH3Jp,0.589,0.132,0.00466,0.497,-10.113,157.993,282.24
6txWz9UapYHVxEd7dDIHXT,0.4325,0.619,5.09e-05,0.566,-9.342,148.117,217.107
4ZrbWwFHHjPoe7cfUBJ9WQ,0.5645,0.331,1.51e-06,0.696,-7.484,70.469,168.0
3pVbA69fLbVMwEv7ESCTm5,0.7795,0.00823,0.0,0.775,-6.099,127.984,228.027
46skXIpN30AGmgxk3r6k4z,0.6795,0.0625,0.211,0.61,-4.354,110.289,171.267
07iHAswcApphvyllRDQrEa,0.5425,0.0425,2.33e-05,0.161,-7.016,119.917,280.04
00sPD3dShAg2v5BFDwgjlO,0.687,0.39,1.03e-06,0.493,-4.981,123.125,212.373
265Anh9hGoozFigjUVLUeD,0.7415,0.47,1.09e-05,0.854,-8.692,150.04,203.653
4PV0bnwPoCpFHzLyzYMZqe,0.829,0.261,0.000193,0.777,-7.984,102.93,325.64
1qJemJSZsdqH2DEqXAZWNJ,0.472,0.253,2.52e-06,0.399,-4.772,178.568,312.48
6wLr2oR8eqUG5Beleh2Crm,0.751,0.126,0.0108,0.851,-9.012,128.349,276.36
7FNIEfhhBlzsZFxCwI5Nwh,0.7829999999999999,0.000154,0.293,0.686,-4.866,114.996,213.24
0DIvnwPKoE9gNRSKRjotEq,0.523,0.424,0.00025,0.272,-4.283,201.602,226.507
6kYMu0guz9F1BMoTh7w9iD,0.6165,0.0499,0.0,0.5,-4.488,164.099,211.533
4lY95OMGb9WxP6IYut64ir,0.6655,0.0104,0.0,0.221,-4.168,107.486,277.72
5t0Pxx2Yy3emqcla0EsINn,0.6265000000000001,0.513,2.91e-06,0.732,-12.183,102.224,192.213
1xkLLbpo3y4KNy64EFVB9C,0.618,0.799,0.0,0.504,-5.832,115.884,172.04
15vASgdsk0J4BrkZhVTxFG,0.7155,0.0342,1.51e-06,0.749,-10.73,122.864,245.96
1HOMkjp0nHMaTnfAkslCQj,0.643,0.0589,0.00125,0.897,-9.558,147.245,295.4
6NdcSEhpGGAYXNnnhGS2s6,0.7285,0.319,5.34e-05,0.92,-9.637,159.81,175.4
0RMo4bixbZYfzuJ4AYBLu9,0.5980000000000001,0.0778,0.00112,0.812,-14.932,122.585,260.493
2ENmkocNNewTRbuNd6WJpR,0.743,0.000341,0.0386,0.936,-6.855,104.074,209.813
7MapZTlRqFfUteNcghsTwf,0.7230000000000001,0.044,0.0,0.795,-5.177,90.004,190.48
7tg0OrYieTMcQmxIczNMqE,0.702,0.00975,0.0,0.863,-4.095,89.998,172.813
4uLo3el3oXuxQxHhDHJr40,0.735,0.251,0.00306,0.915,-7.978,125.011,269.773
5pKvHoHL75csBTMxfv4AzK,0.6445,0.243,0.00176,0.764,-9.117,97.968,249.253
3gJgUanZ5JcFZJ1a5hM3dw,0.504,0.304,0.000228,0.542,-8.151,78.884,122.64
1oEAgyttglJYkh909Byp4B,0.428,0.824,1.72e-05,0.426,-11.219,75.114,257.24
0xt3oHUZchlHPhiWXoADM5,0.7135,0.0432,0.00246,0.955,-10.187,154.534,222.093
3aSWQJcWnnqgwYbAgidvlV,0.7,0.204,0.0,0.964,-4.809,126.736,163.68
0PpamSdfQzIAvj5OB9Bz54,0.6915,0.0615,0.0,0.718,-4.908,119.534,182.467
1vxw6aYJls2oq3gW0DujAo,0.721,0.0505,0.00714,0.64,-4.589,111.97,177.466
7cpCU3Denug5NGZsSpQl8v,0.404,0.749,0.0,0.353,-9.753,173.67,213.627
4Uc4WOtHhzAwKb7D4H6tbq,0.7495,0.0956,0.0377,0.823,-5.995,153.269,232.71
5xxtmIcGkXQC6vDcsgK7Dm,0.7985,0.44,5.32e-06,0.519,-3.255,105.014,188.453
3SL2uCihyxHCty0zoPeDbD,0.69,0.0455,0.000952,0.634,-8.892,173.934,226.373
5V7mUCSR3pPVB61Co2YiG8,0.656,0.24,0.0,0.709,-6.55,91.554,247.333
1hy6Dic0L5SU1XqjhYY1TR,0.7425,0.0499,1.7e-06,0.842,-3.659,137.996,188.893
5DTC3DHIgdAgwV3TJuIu4g,0.469,0.54,5.22e-05,0.642,-9.529,120.274,149.707
1pN019EGnvc2QiWlspOSfO,0.6545000000000001,0.161,3.97e-06,0.624,-8.79,129.042,229.84
4SlCb8n5Jw52astU7GWPyV,0.7415,0.146,1.64e-05,0.889,-7.822,116.951,262.733
61lqNlVRnWYiR9C7BDJw2l,0.747,0.0528,4.84e-06,0.823,-2.571,122.807,223.147
1wRHNlEjTmpaXv99BFAGnV,0.747,0.048,0.00535,0.861,-8.659,114.65,222.427
5nXrQSvdyp19uYNFncDR40,0.626,0.043,4.3e-05,0.333,-5.18,106.502,353.16
7c13Xlndg43PnSzpHRD11d,0.6345000000000001,0.205,0.423,0.518,-4.708,88.319,229.453
0tJGzJjUVlEsn8s3Mn32Jb,0.73,0.0179,0.0,0.893,-5.51,120.003,189.84
2OpY5KKUvkYAkiY8FEG1Wi,0.723,0.0151,7.44e-06,0.732,-4.757,115.01,204.467
60Ctoy2M8nmDaI7Fax3fTL,0.755,0.0175,1.02e-06,0.912,-2.337,164.68,185.76
4HLM6DcjYkNercQ8FIgfQd,0.49350000000000005,0.617,0.0,0.486,-6.227,165.851,178.28
6IV1D2lygrnHcAgVdunfYl,0.752,0.0461,0.00035,0.802,-7.464,119.93,268.307
2g2GkH3vZHk4lWzBjgQ6nY,0.599,0.627,0.0,0.885,-10.23,128.518,125.44
1AC9ECGdlReQMJLnerSLIY,0.6034999999999999,0.496,0.00128,0.962,-11.778,90.179,287.04
0GG7ei637NDIN2w11TWtLC,0.712,0.06,0.0,0.945,-5.364,160.082,219.2
5p9XWUdvbUzmPCukOmwoU3,0.677,0.225,0.0,0.664,-5.713,100.38,201.707
4cKGldbhGJniI8BrB3K6tb,0.698,0.0504,0.0,0.741,-6.389,93.898,257.067
0vWCLHyiA1G3eqBPnY1WFW,0.6165,0.0243,0.000153,0.729,-10.59,121.608,199.827
33EWQl3SDMyCyloqA6A3B6,0.7515000000000001,0.0352,0.575,0.526,-6.663,109.73,225.973
6vvYOBxKmCvUSEQgxdZiAq,0.6679999999999999,0.0251,3.08e-06,0.937,-4.671,111.854,198.24
0gEyKnHvgkrkBM6fbeHdwK,0.4365,0.0783,4.87e-05,0.204,-14.918,94.845,274.707
4rr67zXmEYf9ykLigeEsbv,0.4305,0.0148,4.84e-05,0.551,-17.227,81.833,236.933
2yBVeksU2EtrPJbTu4ZslK,0.5680000000000001,0.284,0.0,0.985,-15.308,120.736,223.867
3wf3jWAQHsnPNfUtNSQvkz,0.6555,0.0175,0.0,0.723,-5.446,123.144,180.173
2OSfEYKhlSsLx6vn4O75RK,0.668,0.441,0.0023,0.947,-6.264,98.264,178.493
1kJvrbsl8CGG8yTt5n4jEl,0.5900000000000001,0.479,4.38e-06,0.874,-7.438,127.296,265.8
0fLgxhfATkNRJGca4rCu9X,0.47,0.1,0.0,0.461,-8.662,95.063,255.707
3sks3fxIzjffXVaTC4Dl69,0.6950000000000001,0.13,0.000702,0.833,-11.652,113.477,231.093
5L7zWiRiXDPNvTLLoXvIja,0.606,0.132,0.0,0.706,-11.641,149.306,223.267
2VNfJpwdEQBLyXajaa6LWT,0.8245,0.00644,0.0107,0.555,-13.141,102.689,241.92
1jQNuXoP9ppDtPbPqGibRA,0.736,0.00649,0.00115,0.579,-5.125,99.948,202.933
7KEguG3CDoestm50v6XET5,0.73,0.117,0.0,0.629,-6.078,114.226,234.707
4kK5OeUdeMbzLOZrmutUc2,0.729,0.156,8.34e-05,0.841,-9.421,101.564,194.507
4IbO6Y9VBWvNaiRrQPHuIW,0.81,0.211,0.0487,0.77,-11.995,106.543,288.067
5n9QhVJS3XSjSc9kNJNEIU,0.7675000000000001,0.575,0.235,0.92,-8.209,102.779,157.667
5MI3QLr8Dimr9C1d464nni,0.766,0.0011,2.65e-06,0.2,-2.779,118.011,233.813
12PIGj5af8InI0f3mycuLU,0.7395,0.0167,3.77e-05,0.903,-8.917,123.232,200.893
2JPhjahxid1Y6nv6keJ3q2,0.765,0.073,0.0,0.895,-6.797,113.272,210.293
3jDdpx9PMlfMBS5tOBHFm9,0.774,0.00631,0.0,0.612,-5.379,95.487,213.093
2L82XvyoCvUgePuljcA00o,0.664,0.0201,0.722,0.815,-9.076,90.028,235.093
2pjhbhe7wLELjw5PiEHgU1,0.7170000000000001,0.587,0.0037,0.915,-9.498,104.143,260.507
3v8vsQfMQio7ohYqFrEsaZ,0.786,0.0557,5.68e-06,0.919,-6.571,117.147,333.507
0ObLFkX9bnGBZMFVeLFRN4,0.708,0.295,8.54e-06,0.961,-8.384,113.799,246.293
59K6GctkD8lWljFYa8eE6D,0.889,0.153,2.32e-05,0.831,-3.461,134.524,254.4
4sscDOZCkbLSlDqcCgUJnX,0.8245,0.0744,0.004,0.957,-7.255,157.902,161.133
3CKLPDN1AIOYa7QPpy6oDH,0.5415,0.0421,0.000465,0.732,-9.074,128.013,235.467
648BMGrt98kUbLo24A4vgj,0.7235,0.0025,0.000347,0.963,-11.089,140.873,245.467
5KYoPa5akZxiCn38xelbqI,0.628,0.335,2.38e-06,0.869,-11.623,121.737,184.173
05wIrZSwuaVWhcv5FfqeH0,0.7324999999999999,0.0116,0.173,0.944,-11.97,109.902,238.733
2a1MrtxYybqFV1Ow8VJ1dW,0.7125,0.00309,0.0,0.576,-7.978,120.041,265.027
2NmpZSCAfrpYSdxos8hIri,0.7455,0.211,1.29e-05,0.388,-4.268,97.891,395.6
2vEQ9zBiwbAVXzS2SOxodY,0.722,0.0298,0.0,0.534,-4.921,95.988,270.333
2KjYhaRlB5NtCJ0JotvJhZ,0.642,0.0196,0.000343,0.38,-4.29,111.497,234.4
7wUihHzj1WEH14nk1rQB6D,0.7065,0.166,1.82e-05,0.685,-5.487,119.385,172.827
1QbQL5m30YNvukitIqAnFG,0.6475,0.258,0.00015,0.719,-11.469,127.736,320.528
2oZGpVkUrvh7uDOgXwBliN,0.7135,0.0837,6.32e-05,0.75,-8.1,112.93,253.469
4cqUq7n3ad0DhJ2JCVw34v,0.732,0.212,0.00035,0.775,-7.702,122.04,224.96
78TTtXnFQPzwqlbtbwqN0y,0.427,0.875,0.0,0.354,-5.662,205.846,188.238
6fA7akEuTUL3dW1V0GELaZ,0.6739999999999999,0.0404,3.85e-06,0.527,-6.814,95.468,256.133
6izhPbUU3CeMYvTT74YHnb,0.7190000000000001,0.00621,8.11e-06,0.375,-2.215,130.003,238.8
1i1rNVtxbE7rdFfpHuNq2j,0.7324999999999999,0.00159,0.0,0.431,-5.717,122.977,227.344
0Z7O8GMQShj9TJrm2yX1R6,0.6955,0.123,3.01e-05,0.821,-5.824,129.893,244.107
6ich2xMH5AR39V85miIAN8,0.6425,0.00791,0.0,0.462,-5.13,154.746,217.76
2BcvvHttiZRvguFM4hR398,0.5825,0.475,6.57e-05,0.784,-12.59,115.078,250.0
0BuhyFIoYROQCptB6bXsYR,0.7795,0.0724,1.24e-05,0.949,-5.835,118.752,232.853
78AYMFLk1nrkle3yHWxfVi,0.481,0.0366,1.16e-06,0.17,-7.099,95.346,182.876
0vOkmmJEtjuFZDzrQSFzEE,0.6605,0.117,3.31e-05,0.944,-9.05,127.402,171.267
1NSjV4Ji9MKtUQDXHAH4k0,0.5615,0.364,0.00167,0.583,-12.205,98.507,250.889
5AoBNJQDXXEnIJGjJjZu3y,0.6795,0.0194,0.000249,0.732,-10.727,105.894,327.427
74DrA5fFoGSy4xgkZarZtP,0.3275,0.244,1.42e-06,0.148,-13.682,140.243,256.173
7rjMG5Lm94fEdQ9XxD5WLg,0.7475,0.133,0.000557,0.798,-6.917,115.696,243.867
0BhAgu3p85JlNbg6Mh4bvZ,0.539,0.677,0.0,0.292,-5.374,103.72,322.933
26vKwxgkbm2jcKyjvmScPK,0.8049999999999999,0.0145,0.0222,0.797,-8.993,124.916,343.4
4uOKFydzAejjSFqYbv1XPt,0.6625,0.00414,1.32e-05,0.843,-8.53,89.119,183.733
0NoGSzVLs8inHEf5MMvJDP,0.631,0.0457,0.0,0.375,-6.131,111.919,235.667
4iMdiQO0YJwEkWf8eI2wff,0.6739999999999999,0.152,0.0,0.796,-4.808,122.58,244.587
6CEKntwndUlmWhSRflWA5X,0.654,0.686,0.0,0.804,-10.618,121.874,200.973
0wJyFu6JHwUoKQN5X3uzVe,0.7295,0.269,0.0,0.824,-7.737,124.922,224.2
0z1b34WikhOH9ZxU8QDWcv,0.62,0.000655,0.005,0.752,-8.968,107.531,312.627
460Wn6Dq2uMviG5nPXtPnb,0.827,0.173,3.18e-05,0.797,-3.311,94.911,207.027
64I0RNxqFbNJuPYS0q881G,0.587,0.0448,0.0,0.747,-10.77,156.723,257.693
5bfqi6PMdqOkrUVZEoTAZ6,0.7775,0.0476,0.00322,0.921,-6.389,107.779,241.093
5UqqOfFa9DYXALpCCF8VwB,0.681,0.0476,0.00665,0.485,-12.907,108.535,289.68
3XG801WWhqC753dekEBkMt,0.775,0.119,0.000371,0.826,-5.472,95.02,269.973
02acUMylPHMjJ9miDc9b38,0.582,0.0152,2.63e-05,0.524,-4.818,188.017,256.6
5XguLH3qJiYb4pHUnNVrIT,0.6174999999999999,0.0565,0.0,0.531,-10.452,156.584,213.6
75PHqzep3Lf11sIYP5ps5q,0.751,0.232,0.475,0.854,-10.291,110.521,250.24
53t0qoKIstEnyoqUFKicpH,0.7505,0.00365,1.06e-05,0.971,-6.435,117.634,247.0
5MUJqe1tLqAqUjRxPZtgEX,0.7475,0.166,0.00033,0.933,-9.112,98.966,235.64
5PQiefXRFrXh90GkVHKp9q,0.5165,0.432,2.57e-05,0.239,-7.674,138.774,347.907
7woiAgRHZjKd9JGkTmkOiw,0.6905,0.00146,4.14e-06,0.329,-4.332,160.561,322.933
0wokCRaKD0zPNhMRXAgVsr,0.562,0.0131,1.12e-05,0.401,-10.171,140.124,340.2
0lIoY4ZQsdn5QzhraM9o9u,0.6145,0.0542,0.0,0.473,-7.748,123.539,204.8
3QmesrvdbPjwf7i40nht1D,0.4935,0.909,0.0112,0.547,-11.342,144.171,250.907
1dnXuEuApvuVqQCn0v9McL,0.6565000000000001,0.229,1.5e-05,0.556,-7.25,105.01,183.72
7Cj2tT0m2SBeIO1PsGfk8A,0.5185,0.818,0.0,0.364,-6.305,97.911,249.535
4k02jULYYtVsBE8yLHuYhi,0.72,0.0535,0.0,0.528,-7.312,134.921,238.747
7q0aQpiLv5tIsupcgQ3Ny4,0.586,0.0846,0.0,0.389,-8.303,127.81,200.733
7lL2lMWNtzOcf5HnEudNgn,0.716,0.245,0.0151,0.774,-8.203,114.58,139.507
5WjDmjD39LsFCRRALhorjd,0.649,0.607,1.52e-05,0.544,-6.553,98.067,179.347
24hkkk7UZRHG84Jdawn4gw,0.6425000000000001,0.417,0.0,0.918,-10.515,117.073,169.973
3MFa9idQuY4iJLWsZl3tIQ,0.6525000000000001,0.13,1.58e-05,0.846,-9.304,115.388,248.36
5cLsk5E7Au4hkTvCQFWHMJ,0.691,0.0466,0.000315,0.636,-8.496,100.975,228.893
22PxYxtUfgEelvVWAEjcRu,0.728,0.169,0.0,0.784,-5.851,95.903,231.093
2wA4C7X7O9hMjuemyHwLgd,0.695,0.269,4.36e-06,0.736,-6.631,154.941,213.445
6RsWqX8zABZLhZydXxEFOm,0.736,0.124,0.0,0.593,-5.416,107.951,213.52
1EPmjXdSdJgP08mrrmnw7h,0.4885,0.885,2e-05,0.43,-8.772,140.904,232.64
3Njxl86N4inxFi5xBuCoR1,0.621,0.0794,0.0,0.583,-8.904,120.963,281.227
4vS8VaBwJJV5Ry7UFIQuoo,0.766,0.00346,0.00123,0.274,-3.081,98.007,176.561
0ENSn4fwAbCGeFGVUbXEU3,0.46599999999999997,0.336,0.0,0.289,-6.095,157.966,295.493
3556vNt6SuQPqt15VFfRWv,0.6205,0.0198,3.85e-06,0.215,-5.339,96.11,227.507
0ZWSpn7UgqAp4exbKEUD5g,0.488,0.8,1.18e-06,0.61,-11.032,139.949,225.053
4kKOvNj0AsVNc10cfPcEQh,0.5205,0.72,0.0,0.514,-9.112,79.023,225.977
6su14iUXShlMI5SnEkwe4J,0.5700000000000001,0.6,0.0,0.437,-8.267,82.987,129.227
3j0oJtPonSYt9f5jHVLb91,0.589,0.57,0.0,0.633,-7.446,156.996,175.615
2l4ksm7B0cGydefyGjY1oO,0.7765,0.0202,8.42e-06,0.63,-3.808,110.025,213.391
5MPKyneFpCbBLs5caFtdsH,0.802,0.00378,0.0,0.724,-3.779,105.476,172.48
1IBhM2fxQv5bbtumnnKhEU,0.594,0.194,0.0585,0.848,-6.393,164.654,165.16
7FSRqo6WcCBpGbrOkCOiky,0.628,0.554,2.87e-05,0.791,-13.676,129.998,76.947
0xAe7A0kHcqDOiezTf8Wnw,0.529,0.506,0.0,0.454,-15.124,82.729,160.947
57J2znxukXsXzS3XPuZ1TG,0.802,0.0354,0.0496,0.921,-6.763,136.299,222.84
43eBgYRTmu5BJnCJDBU5Hb,0.7085,0.0415,1.82e-05,0.676,-7.425,140.902,337.333
0M5EaPIXN3FneJ7exwpYNM,0.6185,0.0188,0.0058,0.974,-12.848,155.033,158.56
44cHg0JIrS144r7qLupD9o,0.49450000000000005,0.0407,1.75e-05,0.351,-6.986,126.086,210.613
4MFCXniy7I8tj0GXtf3wgC,0.781,0.00205,0.000175,0.53,-3.887,111.995,263.787
3zkWCteF82vJwv0hRLba76,0.75,0.0152,0.0,0.746,-6.684,149.882,206.88
2UgZeV435iztRTLrUeOrtk,0.535,0.414,7.11e-06,0.526,-12.494,144.048,274.867
5KqldkCunQ2rWxruMEtGh0,0.5860000000000001,0.342,0.0,0.86,-13.119,87.04,214.88
5OWokvF4QOqMDQ8ByQsm6V,0.716,0.0723,8.83e-05,0.864,-7.466,147.274,215.44
14bUqUj1EUnQabWeAqnj39,0.7464999999999999,0.0519,0.905,0.753,-4.056,90.647,130.32
5iW1BuP8SARrIz6rmSdibY,0.6405000000000001,8.3e-05,0.601,0.192,-7.041,134.963,192.24
3OeUlriM0EZHdWleJtjoVr,0.8105,0.465,2.03e-06,0.963,-6.947,149.206,234.653
7gMOe0gXYcELUoVugfMmHP,0.756,0.175,2.6e-06,0.961,-7.243,150.792,253.2
4nXkbcTj3nyww1cHkw5RAP,0.7435,0.0916,0.00211,0.843,-7.275,117.399,207.267
38i0QcGQ9hu8PMk4QObUTj,0.518,0.0144,0.000211,0.92,-13.729,188.643,131.52
4QEbXYWpDDWHzXNINdZlzW,0.6054999999999999,0.252,3.77e-06,0.683,-5.542,79.39,263.827
6voO8ZG9WTBG6ALLtzTZB5,0.581,0.0962,0.0,0.588,-6.774,94.576,173.253
5AyF5z5CF4zRT3qY7JYjL3,0.582,0.262,4.06e-05,0.271,-8.195,99.915,253.043
12VPYOEM6y4uobCmEwAFK8,0.837,0.0349,0.0,0.68,-3.589,120.018,189.098
1AWQoqb9bSvzTjaLralEkT,0.8025,0.202,0.000234,0.818,-6.055,100.972,267.267
0R03f3Axt495bkgGhivLEe,0.7084999999999999,0.153,0.000462,0.499,-5.155,75.979,313.133
0aj2QKJvz6CePykmlTApiD,0.735,0.0729,0.0,0.87,-5.351,97.963,294.867
7jJH8F3PHlNvxfqEAAfFDl,0.6515,0.105,0.00012,0.947,-7.889,154.038,218.573
5qII2n90lVdPDcgXEEVHNy,0.688,0.0913,0.0,0.809,-5.227,88.059,244.88
6ECp64rv50XVz93WvxXMGF,0.7869999999999999,0.0525,0.0,0.809,-4.612,95.051,206.2
4er8NyQ8cFnZ2b643Tjc44,0.6805,0.00361,0.126,0.814,-5.99,124.444,224.8
5TWPfkeN07aERO0Yn2D2t2,0.6065,0.111,0.0946,0.795,-14.745,129.012,252.773
2yVgB9jAOHncthn5HEQoee,0.685,0.0988,0.689,0.806,-8.949,130.212,161.8
5XE8c07vbpQBUriwybOHtd,0.658,0.093,5.63e-06,0.802,-9.97,115.997,160.0
2ZFxZ4QNiciMhvJV2GjKWL,0.653,0.0101,5.35e-06,0.901,-9.19,89.663,139.507
1mpS5urVgrCj0jBOjii8RN,0.6435,0.164,0.00932,0.542,-6.992,118.769,172.24
24SGws6o7m3TzROMO5Qc0g,0.6890000000000001,0.689,1.8e-06,0.74,-6.815,76.939,163.107
1nBd6qQPLz2K3JabpCOC2D,0.623,0.179,0.000172,0.655,-7.705,112.345,348.227
2I5Z2JIIQX9d5XCOLDk8wx,0.6575,0.00312,9.86e-06,0.276,-5.728,145.992,213.428
7fBUnDgtSvYpYWuX4iAfns,0.7235,0.00315,0.000637,0.717,-5.959,106.01,213.427
4MZEZz8MqVgvIMXU6AVP22,0.7395,0.006,0.0117,0.498,-5.438,136.891,298.093
3pDEtP8fRPi7t7GrDdpmaf,0.7649999999999999,0.27,0.102,0.968,-11.771,114.652,296.133
1L8ywX9DcRYBcMTv5X1mF9,0.693,0.0608,0.0,0.664,-3.267,120.008,211.46
6yhVPXKXRblL2T4jFfz7mw,0.763,0.0512,0.0,0.835,-6.816,117.355,225.08
72FyfakDR6pi2vZv5JVYn4,0.7435,0.107,0.0,0.773,-6.896,110.218,231.293
1wZAaGMT6gnaCqck7dwjKv,0.698,0.00193,3.76e-06,0.957,-4.693,140.991,179.013
28ihR0IVqNXJUHrvax2PeP,0.737,0.243,5.39e-06,0.928,-6.952,120.274,255.547
7BVwi9cIzSc6tpyxsp47vJ,0.659,0.047,0.0286,0.272,-8.256,108.043,223.64
7tsRp7QKUBp6hc9bth0h7x,0.873,0.147,0.00571,0.881,-7.501,102.979,216.373
6tsMn9okxcLBklFQ2Sc8Ar,0.7995,0.386,0.0,0.819,-6.843,96.028,211.864
1mwt9hzaH7idmC5UCoOUkz,0.6135,0.00117,0.0,0.369,-6.057,91.958,225.2
3xknjTyLaJ1iGn21UDMAGO,0.692,0.175,0.0,0.63,-8.698,112.295,188.8
4FWDSxzRh6upc1r0cnWIPu,0.6675,0.276,0.0,0.668,-6.472,119.713,157.347
7kPYMrNaz5UTih75OfjTIV,0.6905,0.000282,1.31e-05,0.702,-5.125,108.994,218.28
50kpGaPAhYJ3sGmk6vplg0,0.4935,0.835,0.0,0.515,-9.828,100.418,233.72
0iSWAT0EL8TwmzcgBjKMh6,0.7735000000000001,0.149,0.0,0.882,-4.345,123.964,200.533
1Apsc59v5KojwhFEVmYoe4,0.8140000000000001,0.0106,0.685,0.76,-7.086,109.883,234.587
5B7XIcS5T76NJZFOHX30Io,0.6555,0.0039,0.00143,0.717,-5.324,179.566,230.76
78NSG3Hy7IV8er5qEo9BUU,0.6755,0.0136,0.000255,0.476,-4.696,96.952,214.827
635mzxhITS1xY3AVSLKgyD,0.6985,0.0279,0.00227,0.209,-4.296,117.148,211.773
758wp6xs3ADdgIwdeHoXmX,0.7505,0.00117,3.39e-05,0.294,-6.519,96.651,218.76
0oJ0tFwulNXaR0t10YWO1j,0.7090000000000001,0.0348,0.000634,0.879,-4.049,184.291,238.333
6Entpvfzak837q0yFA1olE,0.6565000000000001,0.0266,1.66e-06,0.782,-7.804,92.985,266.0
7jWu1xqelf7NN8bWtqVECE,0.664,0.179,7.13e-05,0.782,-6.344,171.825,258.6
6iFP92AND2nfZrEQyY0mN8,0.6395,0.000919,0.000253,0.572,-6.295,88.676,240.067
3DwFmPs6pzLobxk5lcwihk,0.8440000000000001,0.0228,0.0304,0.655,-4.454,105.978,244.56
